ChainID,Sender,TxHash,Amount,FirstSeen,Completed
cosmoshub-4,cosmos1vxhtgx7pht6m4n2hv9qc74n5ysdh0h8f67kk9v,3CE4A2E772AB835F12484065A11E4E9D2A5F84EA646D29EDDCA14C2DCFC404F4,"[{""denom"":""uatom"",""amount"":""100000""}]",2023-04-13T00:09:23.888177133Z,
cosmoshub-4,cosmos1fm7wy6w5ezglglqlann2cnujsh8shpdk67qdzy,3D38F357C5C030018AB852F54F46C20DB52BB4DD416E9B70B3E49D9A4893193D,"[{""denom"":""uatom"",""amount"":""200000""}]",2023-04-14T21:27:12.598765427Z,
cosmoshub-4,cosmos1pd5v3d5mx52634y5vu3fxy8k5380fenfaup985,3D6BD11A860E67249E56421E35C710297FCB6182D3E7AF39246F22CC3542D9B6,"[{""denom"":""uatom"",""amount"":""6000000""}]",2023-04-27T20:02:17.790398760Z,
cosmoshub-4,cosmos1x03xrh32rguw9f54w8503v25c87fnn078np397,3D9792A1AB89545E427FBD0AB8EDD2FDA7E3AF455E6049360A53B5325D3A2467,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-05-02T13:28:38.394278644Z,
cosmoshub-4,cosmos153l8ng6puwut2kcjj74fk5wx34jaktckc96qds,3F24F462784AF865DC0C7BCF46A0FDECDA3997ECE5A15B5411D1519B4A6C6E4B,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-04-30T06:32:17.862031307Z,
cosmoshub-4,cosmos13lyzsxvz8yacjvnmxw48tkxvgk8nlr7429jmrr,4026B2E1197E6C575BF3542DE7FA89032EE2A4E87AF732EF8839DAE508F9BB25,"[{""denom"":""uatom"",""amount"":""1400000""}]",2023-04-20T08:51:12.717659570Z,
cosmoshub-4,cosmos10tmcmw2ldsy2wjplh93knnjwqrcf52wznq44r7,40388D6BB81643AC8F2A16D68083764B602D75551F18A6D9D3C139C2C8B7AAEF,"[{""denom"":""uatom"",""amount"":""930749""}]",2023-05-04T10:16:28.908780424Z,
cosmoshub-4,cosmos1gtlte6wd02q9u7q47zhht75p8fdjfvgwwemr5m,4076F240BED118607317D9811D1BB6B8DECA4A2341273463ADE598E595EBE819,"[{""denom"":""uatom"",""amount"":""105500000""}]",2023-04-14T13:07:19.364178919Z,
cosmoshub-4,cosmos10xzmzanzjqhwujkfg628x3g69yafl4c0xmkmjp,41BF0558FEBCBB2D0A3F3E631866BEBB41B98C6F3583A8140F7112173FCE5CD3,"[{""denom"":""uatom"",""amount"":""500000""}]",2023-04-28T08:20:33.525636182Z,
cosmoshub-4,cosmos1n4sy6w7u3e9k2xs4neywqwm5270sggxavchnzj,41EEA9B1DAB51C9D4AD199D1F772436BE328D2FC6B3AC403B7D2933445ADF9C7,"[{""denom"":""uatom"",""amount"":""700000""}]",2023-04-29T14:15:57.459739195Z,
cosmoshub-4,cosmos1kz22980et2kqkhek3gxywgqdpmgz5xvygalh4z,426D653DB5C370458B817718B93F7D7C1A2854D2487D91693410665B781EB9A5,"[{""denom"":""uatom"",""amount"":""10000000""}]",2023-04-04T00:31:56.113319896Z,
cosmoshub-4,cosmos147l6ml8xymdffxr3rlehv4hxzq069dc6ww8ud4,43DABEA7CF09DBCD707BDFC9761FF313B4F9E112067340D03C66E534EEECF163,"[{""denom"":""uatom"",""amount"":""1030000""}]",2023-04-06T17:31:57.698736997Z,
cosmoshub-4,cosmos1nm50zycnm9yf33rv8n6lpks24usxzahkhyfj88,442C1AB9ACCDA7C9321C39742EB02BA7424861571724CA91FF17914150A0CA09,"[{""denom"":""uatom"",""amount"":""38100000""}]",2023-04-05T14:33:32.836403322Z,
cosmoshub-4,cosmos1he6002lcfrf0yq9kp3lnrz0y7wumfr0qah7mkh,444773CBB666A25B91586D1CC5F9E2D3807DC4FF7F92EE8C4509A70E77497251,"[{""denom"":""uatom"",""amount"":""930558""}]",2023-04-13T07:13:21.693903412Z,
cosmoshub-4,cosmos17qg3pf85kj56z8lye25kpwvjx6cgftq0s08ngc,445B3B2BF5FA36665EDE60C8CEF2EAD7BC4EB8ABA8A0D8EC7A379D8E51DA72B1,"[{""denom"":""uatom"",""amount"":""300000""}]",2023-05-04T07:37:03.285967043Z,
cosmoshub-4,cosmos1frk2uh788h3ewy7eu429kep6690yknk8nuxjnv,44B05B92E54AC9A72A07A151A1C0868838E12CA610CF8213877915D6D0DCE782,"[{""denom"":""uatom"",""amount"":""250000""}]",2023-04-28T16:21:30.109296786Z,
cosmoshub-4,cosmos1um2th2nxp6an472lmmwl5f9xwrc8mmnq38qnzl,468ED58AC16C5DA38E0DB906E2419C69D5AB0F2E1A3FCF0DB0DB7AA56D15BB23,"[{""denom"":""uatom"",""amount"":""301050""}]",2023-05-02T10:36:11.038050165Z,
cosmoshub-4,cosmos1fvsgkuenrsjth04gh3a6420cu4mkdant7ukff5,477F62335CC1BE87E6C37F577C2E2A9A08B2342AAC1E9E6D20EF609E587BC1DB,"[{""denom"":""uatom"",""amount"":""17565854""}]",2023-04-06T20:38:43.635190290Z,
cosmoshub-4,cosmos1fddsd8y2xx2q9wx2ukr6ls5g35ts8799jax2qd,47B9C04E139CF04A0015B09AEDD243AB81A05BC33D213D01DF36821DE55BF3AB,"[{""denom"":""uatom"",""amount"":""700000""}]",2023-04-14T14:55:18.491382229Z,
cosmoshub-4,cosmos15wudenehqmhkhtjfmzrnp3u4ece3tyr8uu0twn,484385953BC4562B103BCF336EDF50152D6AD3DC884ADAC8212011DCBED806A9,"[{""denom"":""uatom"",""amount"":""349413""}]",2023-04-06T17:08:49.401657022Z,
cosmoshub-4,cosmos1gaqgs8d823ls6dqsy9g3am6cvhhr8clhjxls27,48570DD96D4BB2C4D0CDDCE35E33929585C027D7D91612D9FE7A046B027F8764,"[{""denom"":""uatom"",""amount"":""510323""}]",2023-04-22T06:37:39.348100472Z,
cosmoshub-4,cosmos1du6h94k2j6zsqhrmuzhyxe3sy6lt95j2hga3h5,48AE64388A13A796E739C5197C54EC1FB298BA8735C80A99029FCDB95B989537,"[{""denom"":""uatom"",""amount"":""3400000""}]",2023-04-19T08:23:35.681465382Z,
cosmoshub-4,cosmos1h50x8jphk6q0ksc5djlfrd7sujs6jdcglttr86,48E8FEA45951D4C052FB8852C36801368F454A9534CA51745A17F91A1C4E5E06,"[{""denom"":""uatom"",""amount"":""600000""}]",2023-04-22T22:32:01.409594934Z,
cosmoshub-4,cosmos1r7q6tyu4eu0dq028ee5udup7sn36s5lyh8z00y,4A71CD8668D4B5E88697AC653FBC90C1958B6510137C702525A3E6972A341411,"[{""denom"":""uatom"",""amount"":""9000000""}]",2023-05-08T10:11:18.886150495Z,
cosmoshub-4,cosmos1k3u3s7wpf2y8q7ecg00u8yke4u0gepkw8z4fkw,4A94A9BDEB2E08A900C19F8E1276E87CE8DBD1D2F00F95EACE07566A33DEFBDF,"[{""denom"":""uatom"",""amount"":""15519""}]",2023-04-28T13:48:24.193277565Z,
cosmoshub-4,cosmos1ammrmh8s8gqsqhf6fc8mp22vz69cz9f2xy8z2g,4AB4DCE1CCC326F37A1C9B1C4B7738B04F940B6AF691D9EE30ED7B865A5FC1D9,"[{""denom"":""uatom"",""amount"":""10000""}]",2023-04-15T10:35:31.823230222Z,
cosmoshub-4,cosmos1an6j539py3a6ynzsjp7r65j23qr5ydnvdfucax,4AD3B2C59571264C7D94E418C5A503545753AA55451CF95A208380580652CC5B,"[{""denom"":""uatom"",""amount"":""2000000""}]",2023-04-14T15:42:10.755964705Z,
cosmoshub-4,cosmos1utd2genfep9c4c3fg3e4zt6nlrruvwgwcx85w7,4B334597EA8D029EC2E81661969D7C16ABD63DF813B439CC3637BB8DFC220624,"[{""denom"":""uatom"",""amount"":""300000000""}]",2023-04-28T21:47:39.242344555Z,
cosmoshub-4,cosmos1nhmm3erpkwt6u9qt8jgas24t900ryu9ya6ej97,4B6EF0B8B0C60819F6A01CB69BDAFE7D0D50A8B2B1C069545666F6D178638CA6,"[{""denom"":""uatom"",""amount"":""3300000""}]",2023-04-04T02:58:06.471830401Z,
cosmoshub-4,cosmos150jkrlp53fqrj4kmzpk9pzk5geutekm6z0w76v,4B8A1127480CB2351AC044D03B35B58C499647016C6C1E82CCD6A4AFD5544783,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-05-04T23:49:01.784905185Z,
cosmoshub-4,cosmos17zefp2q46ats0327lkag4f8ve5zeljecsahuxc,4BB879A5B4F12D19BB0EC972247DB4F111C1E4DFC9766DFEE5F74317BB0A7BF3,"[{""denom"":""uatom"",""amount"":""3500000""}]",2023-04-20T06:24:42.906530789Z,
cosmoshub-4,cosmos149knvmjayx979n9ugg8uugpnnw34p2hx7cmlv5,4BC33122F9F37E2BDEA456741923D739437F796CEDE2483BEC9192F714113BA0,"[{""denom"":""uatom"",""amount"":""600000""}]",2023-04-28T17:18:18.504738610Z,
cosmoshub-4,cosmos165yw8g8cyy25kptfl63cdvkkcm2v7zwxluwfnh,4C42CC97080E105A3F773EFF36615E30A86DCDFCA973BBB8FBC467A270CC1C98,"[{""denom"":""uatom"",""amount"":""1496600""}]",2023-04-22T02:08:22.520099057Z,
cosmoshub-4,cosmos10tmcmw2ldsy2wjplh93knnjwqrcf52wznq44r7,4D52ADBAAE9B0349C5D326D866AB7A9FB95B9DD57EF975A8DBCC5861DE4D4FAF,"[{""denom"":""uatom"",""amount"":""800000""}]",2023-05-08T10:19:00.843176665Z,
cosmoshub-4,cosmos1u8kpj6l0h4j8mvl5lw6aag4xcceulqywkj9lwv,4D64FF0378E99D0D7A7F687ED7E1E3C46B7974D449EBC1BEA28004058EED5674,"[{""denom"":""uatom"",""amount"":""4500000""}]",2023-04-28T19:38:25.588332524Z,
cosmoshub-4,cosmos1vdmh5xcq42jzc3ykevy5dpsjqmq9hfkq2cqva0,4E9046D0E852B4DAA3EF839E49D54B35333CD42F5E7275DAD19A8685F5AF5168,"[{""denom"":""uatom"",""amount"":""10000000""}]",2023-04-24T20:34:39.025244293Z,
cosmoshub-4,cosmos14nhfsvvhxkekljd4r0fvpwqy2sfxja6k4dpja6,4F1E732F291ADD590046AC9D6F04063E869C57BB431F7BF2542F80442F1F2E50,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-04-15T14:45:51.658641333Z,
cosmoshub-4,cosmos18len3r8u5tj4uhhvp87g6qddjafr4vvk4uhfnr,4F44CDD7194036BEAF559BF1187857CF9B78628D7172854945B91389A0EFDAD5,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-04-06T22:41:44.560273807Z,
cosmoshub-4,cosmos1kvke9kvqnr7euc9z8xhpttz0st7wnvhc2fwpsz,4F5A93C4348A9BFCD01761E962848593AF5E12DAD70571B1F1BF5156F768A0A1,"[{""denom"":""uatom"",""amount"":""200000""}]",2023-04-15T13:38:17.284830938Z,
cosmoshub-4,cosmos1m4vfjh8pnt8rrhpx3sjxmpry5e86p52dw6shre,5019E6CB4B199FEE7C16FAB491ED60BF7C302AF51B1EE3344740A8AECDDBB98B,"[{""denom"":""uatom"",""amount"":""9315382""}]",2023-04-04T05:50:23.751149005Z,
cosmoshub-4,cosmos1z9pev3agkqpll4nsc33539rp5snm8ye9mtl3qz,51FF1EC8D448648D74291951345681500140363FA9E8B8894E7AA72651E86D1B,"[{""denom"":""uatom"",""amount"":""4800000""}]",2023-04-19T14:13:54.915717304Z,
cosmoshub-4,cosmos10w02jr8meucsueqesd54a2waahf2wxqaj9mh2h,534C3130DCFFE1D54BD64D2582C5B02F05A2814EA6AECBD871309E66D2F42C47,"[{""denom"":""uatom"",""amount"":""10000""}]",2023-05-05T09:24:21.023322689Z,
cosmoshub-4,cosmos1pdel6p0und52a0c3emeuhm32jwkvnz4sa9jkfe,53DF9F3171FBED40CAFE1FBA70EA774944326EAA63B4E5296A2DE753E28D5076,"[{""denom"":""uatom"",""amount"":""910444""}]",2023-04-05T12:44:47.191396847Z,
cosmoshub-4,cosmos1y8tg6rkzgwav0ef99rwa487y07vut8vtn4t23u,540083DE6538749DC1ED1066B4502AA4697435A394A45FFEDBF97B6660586A24,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-04-09T21:20:57.481016610Z,
cosmoshub-4,cosmos1frk2uh788h3ewy7eu429kep6690yknk8nuxjnv,5711BF9F55E3E5AAFC977A941D3B6654379DBB1F1EB07E83DA23EECD18C85D5E,"[{""denom"":""uatom"",""amount"":""310000""}]",2023-04-24T19:38:04.203621159Z,
cosmoshub-4,cosmos1h8fpf2lwrcynf4vzyx2f9hjtemaluhzcgt543d,57667083B2983254D5BA06D766B07BE918CF764DD0793912116805BED3016E36,"[{""denom"":""uatom"",""amount"":""900000""}]",2023-05-02T07:34:43.940164712Z,
cosmoshub-4,cosmos12z762kemv8un7qv33mjk4pg5n67trk5lheudt4,578C86A70F5612CFF6F222EC7AA6B637ED995C0B6E39309160C2EA637BC00945,"[{""denom"":""uatom"",""amount"":""530000""}]",2023-04-04T09:52:19.553297581Z,
cosmoshub-4,cosmos1hjztz6sdxy76rlegng44dk3nz0w4ec647jzmsu,57E5CD223E1335A8B89BE18283E3041B2BC17750CC0EA3601D13979BC45D6CEC,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-04-29T20:37:05.744031410Z,
cosmoshub-4,cosmos1ddmmtady24ncs5z8k5tuqyvpcfvxjc6uhczkwd,57E7B8AF080B757A65E05460DE8ACE1A700015BD41194DCBA9CE28F0CA497387,"[{""denom"":""uatom"",""amount"":""500000""}]",2023-05-09T11:44:38.412205630Z,
cosmoshub-4,cosmos1z3z365lydry32xghj9m8gt62mvddl55g5ad5h2,5842415D3F2DB99740F4621E0345527A7229D54A404A1A6BF1907168814B9AA8,"[{""denom"":""uatom"",""amount"":""1834549""}]",2023-05-01T20:42:56.450323819Z,
cosmoshub-4,cosmos150jkrlp53fqrj4kmzpk9pzk5geutekm6z0w76v,5936E5B46FC7C99FA8E60F3551AA023CD0D32FD8F83CB6BE29E6B4F28D64C2A1,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-04-29T02:53:57.123246520Z,
cosmoshub-4,cosmos19kh5z7ujuuf4vlrphecw50vgywemdd7xdtqgql,59587520EB6D11880C58261B22F680552AA3D24922BF9E2D2DD786E18A66AA80,"[{""denom"":""uatom"",""amount"":""500000""}]",2023-04-05T16:26:54.442717510Z,
cosmoshub-4,cosmos1vymsmnxqcdwucanu0ysjgnyf6hpq6w9n2cnn7f,597ABCA423C5FD7EE67239D99DCB938D95C65BF5E64B886C6C199257D5B8A058,"[{""denom"":""uatom"",""amount"":""500000""}]",2023-05-02T22:24:30.053805867Z,
cosmoshub-4,cosmos1e5fgjtmw98rshkc733tmfdpjus2dt0vssfzdnj,59CD4014B09139ADA55DB22CA81C1F46F28B4BE6AF5DEE58832F38123103016E,"[{""denom"":""uatom"",""amount"":""50000000""}]",2023-05-03T00:55:03.567327220Z,
cosmoshub-4,cosmos1z2w333ttrqhkvpu4x9v059l7q6k9avcduce8rm,5A4B785B61D9FB4A27820EEA96AFEE7B85E52291C8D6DC4E65D5890F85DC0A06,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-04-13T06:23:23.173537734Z,
cosmoshub-4,cosmos1ncqcmcw7ysnwxsws5h4e3ydzf6qfx5l3ks4gvq,5A54BD695F32831AE44CB3A5188060D1A3A371C8CFDDEF34E32F353C072BD525,"[{""denom"":""uatom"",""amount"":""689121""}]",2023-04-28T20:02:29.484353798Z,
cosmoshub-4,cosmos1574xa6yhuvzhzz2330j3dx9ags5vp8vnuzy983,5C23F5059D302C1F56DC10B814A31E5366A67087213317E2B91777AA28D2DEC2,"[{""denom"":""uatom"",""amount"":""25000000""}]",2023-04-07T06:13:00.259929646Z,
cosmoshub-4,cosmos1sxc7qkmsxyqrtuqepvh6mkdtrpdtvxf972cakl,5C2E63F333CD08A95F0227B93742148EA35CC9997271C1B930DCB050A6410E47,"[{""denom"":""uatom"",""amount"":""11000000""}]",2023-04-15T16:40:27.987063715Z,
cosmoshub-4,cosmos1tmvxp4pw3krw5ucx6fp9f2pfplwlvrn4z339rh,5C445EC263E655D02E97338BEF206C69A6A38A993F81A0F25AE1B998D585CFD8,"[{""denom"":""uatom"",""amount"":""150000000""}]",2023-04-22T18:11:40.220794274Z,
cosmoshub-4,cosmos1e3zw3zxmw5xvfetrt4pnj2umu6kyy6u0h2rnx4,5C7423B8430928F63D56D4CD8182DFC4766250C09548759EAA1D9528E19F6B9C,"[{""denom"":""uatom"",""amount"":""31000000""}]",2023-04-29T12:29:59.534734676Z,
cosmoshub-4,cosmos1yxt425jn7rxgzagxlhv9l2yajkv6n5htc29rml,5CB8FB3D8D27FA1CF856045FC50FF327801F721011B6A7BFC479EA8450AA9469,"[{""denom"":""uatom"",""amount"":""1400000""}]",2023-04-20T11:42:40.396810117Z,
cosmoshub-4,cosmos169ds0qcz8qcjycapzudlnrjjx9dh2z8zg27lx0,5DC211874EE26AFF145D206773F4974235821254C21A13063EF2FDBF3BC4B129,"[{""denom"":""uatom"",""amount"":""3000000""}]",2023-05-08T13:04:05.363590120Z,
cosmoshub-4,cosmos15utxghk0gs9h30hjdmg8ya2g4seau3p957770q,5DED3AA3FDDAF2FF03BBC7685469F09F769959D610E1D653A947211F8F7CDBAA,"[{""denom"":""uatom"",""amount"":""27566""}]",2023-04-20T07:27:52.348970829Z,
cosmoshub-4,cosmos1uf9zgjd98945lppdjragmevkqwe6fgdy8mu4ek,5E2870F4C9C3472B4C9DF067A6A2053D2E2407B8EF1319A9D3EB0634FA4026D4,"[{""denom"":""uatom"",""amount"":""82000000""}]",2023-04-20T13:38:31.596279942Z,
cosmoshub-4,cosmos1vfjedp8thp3nx8a2m50zyvuh7gcr36z5lt9aen,5E916300F2CDE3C708AED6F7D8B9A940974DA7DDBE1DB463B4310A60376E6CCB,"[{""denom"":""uatom"",""amount"":""300000""}]",2023-04-28T17:18:18.504738610Z,
cosmoshub-4,cosmos1gs7has74zl62n3cmqmw2uulgj4u7tv099n6pyh,5F3606CE12189E587535DBF4ED19E3540DE386518125F94B80EE30160A048A5D,"[{""denom"":""uatom"",""amount"":""5500000""}]",2023-04-15T09:48:30.784024162Z,
cosmoshub-4,cosmos1yfjnnvlsut9cn0n3alzjftxlcv3863956zdk4v,5FF74E3F2F49883B80844BAB564770CD80F7E907BC61631AE9B440AC9AC05382,"[{""denom"":""uatom"",""amount"":""1030000""}]",2023-04-09T23:29:42.766935854Z,
cosmoshub-4,cosmos1xjhjqpu055404wahql2ulvpcfhl3cyqfy3zadu,601C07F9A870E0388B40187EAD4E95F0CD74E4A7973D14843C194AF6F76C31FD,"[{""denom"":""uatom"",""amount"":""5000000""}]",2023-04-07T03:49:21.854884534Z,
cosmoshub-4,cosmos10tmcmw2ldsy2wjplh93knnjwqrcf52wznq44r7,61B256ED1FBBC008EBA702F7E8A743E3741A6E885557255A86D0493C7ADE2C67,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-05-04T09:56:37.467907646Z,
cosmoshub-4,cosmos12ke0uktawpc268zfayx3zxpvp039ah5y4c4z2e,61DAC6E85A4B9B52E6F2B119712C80CEB378D0724CF778EA39EC5757A947854A,"[{""denom"":""uatom"",""amount"":""800000""}]",2023-04-14T15:02:29.465687932Z,
cosmoshub-4,cosmos1hfcgwfr3kwun0aqupp7v5xecfvvthfm6af3tar,621904B8DF90C3839E4EE9F53E10E9383BCCDAF2C89F3AA74769765EE6B4F5F9,"[{""denom"":""uatom"",""amount"":""793949""}]",2023-04-24T18:35:50.691395796Z,
cosmoshub-4,cosmos1hpls5nzr933e2zqltp4f8lq973tzxv4rystz83,6239755260FF8275AEE0C5A762ECE14617842A61967CF7C48FCBC21B28C82FB5,"[{""denom"":""uatom"",""amount"":""300000""}]",2023-05-03T06:00:11.041167184Z,
cosmoshub-4,cosmos14hew5e5ua5pzhr6swnr0t2md6up7qmgp0retkg,62460FADCC4BA0C51663ABA68937EDEC98233526C86A82BB4A757EED2069C6CC,"[{""denom"":""uatom"",""amount"":""16397054""}]",2023-04-19T12:28:13.520039508Z,
cosmoshub-4,cosmos1jy8jkema99h67mxen5nrk7c6k3n7j6lasns7zv,624E7386CA7D06D1D9EB20808C5E0E45DD630526BDEA083423008EF4026F105F,"[{""denom"":""uatom"",""amount"":""1382000""}]",2023-04-29T21:01:38.908425016Z,
cosmoshub-4,cosmos1m4vfjh8pnt8rrhpx3sjxmpry5e86p52dw6shre,627F381A206BE7B12BBEAA91C43FACD850A5FCCE3D32D98437221B3610DEF374,"[{""denom"":""uatom"",""amount"":""398788""}]",2023-05-08T13:37:26.103073751Z,
cosmoshub-4,cosmos1qup8x2yzup9zgd2heneqq59qzyhdmx9n9788ue,630F413C5979A9C9B509934907A47C9097E39153BFEED79126E04AEEF3113164,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-04-14T03:21:59.277933857Z,
cosmoshub-4,cosmos1gaqgs8d823ls6dqsy9g3am6cvhhr8clhjxls27,65825AC7DABCBC14F70B11D88A8917AAF33DBB29E68BB8AB9A4083A0A68DC6C1,"[{""denom"":""uatom"",""amount"":""1495935""}]",2023-04-10T00:34:11.440370443Z,
cosmoshub-4,cosmos10lwh9n5hsxqhhma4nc26k72mghy0lr4dyp9eyl,65FBD398F0B5231973460740FAA2731A24C2946DB717DB8146EC7FA8933C024A,"[{""denom"":""uatom"",""amount"":""27172""}]",2023-05-02T01:41:03.008490349Z,
cosmoshub-4,cosmos10tmcmw2ldsy2wjplh93knnjwqrcf52wznq44r7,66F5540680FB7485A91289BB21A6D34171AD479C8F9AEECB1CF9B2461C003FED,"[{""denom"":""uatom"",""amount"":""800000""}]",2023-05-02T10:43:54.409138721Z,
cosmoshub-4,cosmos15zj829htn7uzqyaaktxc0z6ew7rkw6frcvfrry,6748B868A5D7331CF15C75723A51B232D226CC0771112F1B3AC9C813A40F5A41,"[{""denom"":""uatom"",""amount"":""1100000""}]",2023-04-19T19:49:57.491594428Z,
cosmoshub-4,cosmos195laxyq3nvzf5uhp4nlln9pxj90al8ds6t8fq7,680113AE90C3001F6579D8E226B6260E8964B0CE9F2D3D5BC9BABE0DE1B634DB,"[{""denom"":""uatom"",""amount"":""4853271""}]",2023-04-28T12:07:30.375526842Z,
cosmoshub-4,cosmos1xcvrq5fxalld6vvf4t5l38jlvdlj3wh4jk6c3y,68DDBE68FB2FD7F417E06A6D4D6F8AC3FC4C1B0C9E7D7126353193E1F7F85588,"[{""denom"":""uatom"",""amount"":""5200000000""}]",2023-04-12T21:54:27.455098981Z,
cosmoshub-4,cosmos1u8kpj6l0h4j8mvl5lw6aag4xcceulqywkj9lwv,69B04BD15DDE88BF887D5992B8B738A5AA5D401720FC4F5B5EE961131FF2F06E,"[{""denom"":""uatom"",""amount"":""4750000""}]",2023-04-22T08:15:45.261992996Z,
cosmoshub-4,cosmos10ltrp9e3gungrdjl586efk6yed72xkc3n6apkh,69DF8E2F0C47D55CEAD10162412FE0D8430E5D7019B4937402B1909418004734,"[{""denom"":""uatom"",""amount"":""6000000""}]",2023-04-13T17:43:51.812286977Z,
cosmoshub-4,cosmos10tmcmw2ldsy2wjplh93knnjwqrcf52wznq44r7,6A26C2AFEF6B237FAA59BA5AE630E1F6BF4871C422EFF4958705A43EE99FDFBB,"[{""denom"":""uatom"",""amount"":""400000""}]",2023-05-03T08:37:35.774677249Z,
cosmoshub-4,cosmos1h2avx8wtkqsecgctfzxfdv8599pth2e37llx9z,6AD329D2A5B4B47EA73120EC8A8782159A00C63E0BEC898890BDFB7511D91A68,"[{""denom"":""uatom"",""amount"":""4000000""}]",2023-04-03T20:40:44.123586825Z,
cosmoshub-4,cosmos1w6dpa2l2fc3v2rc9dpuhqg4lt6ykvlqgq0k82p,6B5982FE96B0542617F1CC33EB55CFB187633B90FF6D8AEABBFCA870735A7F19,"[{""denom"":""uatom"",""amount"":""1000000""}]",2023-04-10T04:04:44.171767318Z,
cosmoshub-4,cosmos1ky7m39mszht0rveq9y0ramqnash6jp5kxn7ann,6C0CA01B9583DECCE567D1D9F0197647290A27BCF90954F2C8F69C68DFBEA0BE,"[{""denom"":""uatom"",""amount"":""7000000""}]",2023-05-01T08:01:15.028791268Z,
cosmoshub-4,cosmos1h2hvf4nse977k5uyt6wq7wdxazvc5v05fx549z,6C2ACA170A5B9442C9ADA2F2B3B6C6E0D87AD0F334389DC1DF4411E075393B32,"[{""denom"":""uatom"",""amount"":""50000000""}]",2023-04-19T03:30:08.974332580Z,
cosmoshub-4,cosmos10cexzazvlq4dkvqn4f86r4s98zuv3r4fd3px3u,6C80AB15216F54C57C3CD3F40FCC3801FA0E21BEFE75B642EEFBBE2C1F4197E0,"[{""denom"":""uatom"",""amount"":""210000000""}]",2023-04-28T18:47:49.942832331Z,
cosmoshub-4,cosmos1pvwussxtdv2m2cutv8atgpy40e7g947u0ax9r5,6DCA02AD1ADA754960AC7C1D8E3E1CF8B9C203D7D9B1CADEC767A357F82B5E03,"[{""denom"":""uatom"",""amount"":""10755000000""}]",2023-04-28T07:01:21.462102177Z,
cosmoshub-4,cosmos1n4sy6w7u3e9k2xs4neywqwm5270sggxavchnzj,6E9239EF59A6A5183F71408E536504AC5C20044ADAFCAC546C7F4C4CFE332FA1,"[{""denom"":""uatom"",""amount"":""800000""}]",2023-05-02T17:33:33.219509651Z,
cosmoshub-4,cosmos1kp22rcpkavm47tt7xahnjjxf4tjdlrf0z2zgst,6F4B484CECC6338FB874171D44500732376D4FEB5E42445E306594F96C351466,"[{""denom"":""uatom"",""amount"":""100000000""}]",2023-04-20T17:08:37.914922024Z,
cosmoshub-4,cosmos1e8hnmr4qv3ap7667tgxnuy0mr6xc8vq7u07hef,6F5C777347A86BBC3775A0CEBBCB91BBFFC66B51310845F9E0368D5585C00539,"[{""denom"":""uatom"",""amount"":""2000000""}]",2023-04-05T16:39:45.273505184Z,
